,id,usableAreas,createdAt,displayAddressGeolocation,parkingSpaces,suites,bathrooms,bedrooms,pricingInfos,amenities,unitFloor
0,2584956928,['84'],2022-10-14T00:02:10.230Z,"{'lon': -46.683656, 'lat': -23.530661}",[2],[1],[2],[3],"[{'yearlyIptu': '325', 'price': '980000', 'businessType': 'SALE', 'monthlyCondoFee': '1980'}]","['POOL', 'ELEVATOR', 'GYM', 'PETS_ALLOWED', 'CONCIERGE_24H', 'AMERICAN_KITCHEN', 'ELECTRONIC_GATE']",2
0,2630223954,['184'],2023-05-04T21:15:21.039Z,"{'lon': -46.678425, 'lat': -23.534185}",[2],[2],[5],[4],"[{'yearlyIptu': '910', 'price': '1900000', 'businessType': 'SALE', 'monthlyCondoFee': '2633'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'ELECTRONIC_GATE']",10
0,2669147667,['72'],2023-11-13T21:12:34.668Z,"{'lon': -46.762599, 'lat': -23.581994}",[1],[0],[1],[3],"[{'yearlyIptu': '24', 'price': '418700', 'businessType': 'SALE', 'monthlyCondoFee': '980'}]","['BARBECUE_GRILL', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'RECREATION_AREA', 'KITCHEN', 'ADULT_GAME_ROOM']",11
0,2573201428,['40'],2022-07-26T17:13:17.832Z,"{'lon': -46.638878, 'lat': -23.552719}",[2],[0],[1],[1],"[{'yearlyIptu': '0', 'price': '350000', 'businessType': 'SALE', 'monthlyCondoFee': '450'}]","['ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'SERVICE_AREA', 'NEAR_HOSPITAL', 'NEAR_SHOPPING_CENTER', 'KITCHEN', 'INTERCOM', 'NEAR_PUBLIC_TRANSPORT', 'ESSENTIAL_PUBLIC_SERVICES']",0
0,2679257017,['78'],2023-12-27T16:40:52.607Z,"{'lon': -46.568924, 'lat': -23.601045}",[2],[1],[2],[3],"[{'yearlyIptu': '70', 'price': '449830', 'businessType': 'SALE', 'monthlyCondoFee': '800'}]","['BARBECUE_GRILL', 'PARTY_HALL', 'ELEVATOR', 'PETS_ALLOWED']",0
0,2678370495,['60'],2023-12-22T18:46:50.969Z,"{'lon': -46.690417, 'lat': -23.682802}",[1],[0],[1],[2],"[{'yearlyIptu': '1670', 'price': '420000', 'businessType': 'SALE', 'monthlyCondoFee': '500'}]",[],1
0,2679264416,['43'],2023-12-27T16:42:55.703Z,"{'lon': -46.634792, 'lat': -23.541135}",[0],[1],[1],[1],"[{'yearlyIptu': '380', 'price': '184330', 'businessType': 'SALE', 'monthlyCondoFee': '490'}]","['ELEVATOR', 'PETS_ALLOWED']",0
0,2662048524,['89'],2023-10-14T02:28:57.352Z,"{'lon': -46.691607, 'lat': -23.563579}",[],[],[2],[2],"[{'yearlyIptu': '0', 'price': '920000', 'businessType': 'SALE', 'monthlyCondoFee': '1200'}]",[],0
0,2648051868,['63'],2023-08-04T19:35:52.377Z,"{'lon': -46.603802, 'lat': -23.551225}",[1],[1],[2],[3],"[{'yearlyIptu': '170', 'price': '647000', 'businessType': 'SALE', 'monthlyCondoFee': '450'}]",[],0
0,2673431737,['125'],2023-12-02T00:49:44.481Z,"{'lon': -46.645579, 'lat': -23.532169}",[2],[2],[3],[3],"[{'yearlyIptu': '280', 'price': '1850000', 'businessType': 'SALE', 'monthlyCondoFee': '1300'}]","['BALCONY', 'GYM', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'KITCHEN', 'DEPOSIT', 'ADULT_GAME_ROOM']",4
0,2679250157,['51'],2023-12-27T16:41:30.117Z,"{'lon': -46.620568, 'lat': -23.457567}",[1],[0],[1],[2],"[{'yearlyIptu': '1', 'price': '284240', 'businessType': 'SALE', 'monthlyCondoFee': '480'}]","['SPORTS_COURT', 'PARTY_HALL', 'PETS_ALLOWED']",0
0,2670401595,['97'],2023-11-19T05:55:56.453Z,"{'lon': -46.673626, 'lat': -23.581457}",[1],[1],[3],[3],"[{'yearlyIptu': '123', 'price': '1300000', 'businessType': 'SALE', 'monthlyCondoFee': '1740'}]",[],0
0,2636745480,['215'],2023-06-05T21:48:46.437Z,"{'lon': -46.664517, 'lat': -23.535398}",[3],[3],[4],[3],"[{'yearlyIptu': '1360', 'price': '1990000', 'businessType': 'SALE', 'monthlyCondoFee': '4300'}]","['POOL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'PARTY_HALL', 'CONCIERGE_24H', 'ELECTRONIC_GATE']",5
0,2591757385,['27'],2022-11-11T06:25:55.794Z,"{'lon': -46.472625, 'lat': -23.498274}",[0],[0],[1],[1],"[{'yearlyIptu': '0', 'price': '170000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]",['KITCHEN'],0
0,2601153171,['50'],2022-12-22T23:41:36.157Z,"{'lon': -46.645622, 'lat': -23.549987}",[0],[0],[1],[1],"[{'yearlyIptu': '207', 'price': '650000', 'businessType': 'SALE', 'monthlyCondoFee': '780'}]","['POOL', 'ELEVATOR', 'BALCONY', 'AIR_CONDITIONING', 'SERVICE_AREA', 'NEAR_ACCESS_ROADS', 'BUILTIN_WARDROBE', 'ELECTRIC_GENERATOR', 'INTERCOM', 'LAUNDRY', 'NEAR_SHOPPING_CENTER_2', 'SECURITY_24_HOURS', 'WATCHMAN']",0
0,2672077006,['240'],2023-11-27T13:31:45.730Z,"{'lon': -46.666189, 'lat': -23.581469}",[3],[3],[5],[3],"[{'yearlyIptu': '0', 'price': '10142800', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'SERVICE_AREA', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'TOYS_PLACE', 'SECURITY_CAMERA', 'DISABLED_ACCESS', 'ELECTRONIC_GATE', 'GAMES_ROOM', 'SPA', 'SAUNA', 'INTEGRATED_ENVIRONMENTS']",2
0,2679242223,['70'],2023-12-27T16:34:51.565Z,"{'lon': -46.579316, 'lat': -23.593873}",[1],[],[1],[2],"[{'yearlyIptu': '10', 'price': '319900', 'businessType': 'SALE', 'monthlyCondoFee': '680'}]","['ELEVATOR', 'PETS_ALLOWED', 'GARAGE', 'GARDEN', 'PARTY_HALL', 'SPORTS_COURT', 'ADULT_GAME_ROOM']",0
0,2511486495,['58'],2021-02-19T12:07:10.379Z,"{'lon': -46.716497, 'lat': -23.503545}",[1],[0],[2],[2],"[{'yearlyIptu': '300', 'price': '480000', 'businessType': 'SALE', 'monthlyCondoFee': '760'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'AMERICAN_KITCHEN', 'ELECTRONIC_GATE']",0
0,2679261914,['46'],2023-12-27T16:42:40.082Z,"{'lon': -46.442542, 'lat': -23.551328}",[0],[0],[1],[2],"[{'yearlyIptu': '100', 'price': '174230', 'businessType': 'SALE', 'monthlyCondoFee': '130'}]",['PETS_ALLOWED'],0
0,2667410998,['41'],2023-11-06T18:30:27.842Z,"{'lon': -46.723845, 'lat': -23.610026}",[1],[0],[1],[2],"[{'yearlyIptu': '1800', 'price': '200000', 'businessType': 'SALE', 'monthlyCondoFee': '327'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'BACKYARD', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'SERVICE_AREA', 'GOURMET_BALCONY', 'HOME_OFFICE', 'KITCHEN', 'INTERCOM', 'ALARM_SYSTEM', 'CABLE_TV', 'SAUNA']",3
0,2645115446,['126'],2023-07-19T06:39:28.364Z,"{'lon': -46.536032, 'lat': -23.551636}",[2],[1],[3],[3],"[{'yearlyIptu': '300', 'price': '1250000', 'businessType': 'SALE', 'monthlyCondoFee': '1000'}]",['GATED_COMMUNITY'],0
0,2671526032,['60'],2023-11-25T00:20:44.206Z,"{'lon': -46.743055, 'lat': -23.588288}",[1],[1],[2],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '3329'}, 'yearlyIptu': '197', 'price': '2800', 'businessType': 'RENTAL', 'monthlyCondoFee': '529'}, {'yearlyIptu': '197', 'price': '520000', 'businessType': 'SALE', 'monthlyCondoFee': '529'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'ELECTRIC_GENERATOR', 'INTERCOM', 'CABLE_TV', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM']",17
0,2633982863,['203'],2023-05-22T20:19:34.626Z,"{'lon': -46.680001, 'lat': -23.617074}",[2],[1],[4],[4],"[{'yearlyIptu': '679', 'price': '2126000', 'businessType': 'SALE', 'monthlyCondoFee': '1733'}]","['ELEVATOR', 'GATED_COMMUNITY', 'PETS_ALLOWED', 'PLAYGROUND', 'PARTY_HALL', 'CONCIERGE_24H', 'ELECTRONIC_GATE']",12
0,2638194489,['49'],2023-06-14T03:32:18.175Z,None,[0],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '279000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]",['KITCHEN'],0
0,2676289815,['54'],2023-12-14T14:34:50.361Z,"{'lon': -46.714356, 'lat': -23.673368}",[1],[1],[2],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '2554'}, 'yearlyIptu': '0', 'price': '2200', 'businessType': 'RENTAL', 'monthlyCondoFee': '354'}, {'yearlyIptu': '0', 'price': '550000', 'businessType': 'SALE', 'monthlyCondoFee': '354'}]","['BARBECUE_GRILL', 'GYM', 'GARAGE', 'GATED_COMMUNITY', 'SERVICE_AREA']",4
0,2668355094,['26'],2023-11-10T02:40:30.666Z,"{'lon': -46.667006, 'lat': -23.612932}",[0],[0],[1],[1],"[{'yearlyIptu': '1', 'price': '580000', 'businessType': 'SALE', 'monthlyCondoFee': '630'}]","['BARBECUE_GRILL', 'LAUNDRY', 'POOL', 'ADULT_POOL', 'PARTY_HALL']",0
0,2620182565,['145'],2023-03-22T17:53:56.196Z,"{'lon': -46.657107, 'lat': -23.523696}",[3],[2],[5],[4],"[{'yearlyIptu': '600', 'price': '2100000', 'businessType': 'SALE', 'monthlyCondoFee': '779'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'AIR_CONDITIONING', 'PLAYGROUND', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'ELECTRONIC_GATE', 'SPA', 'SAUNA', 'GAMES_ROOM']",10
0,2679136561,['44'],2023-12-27T06:53:40.947Z,"{'lon': -46.425402, 'lat': -23.50174}",[1],[0],[1],[2],"[{'yearlyIptu': '1', 'price': '209730', 'businessType': 'SALE', 'monthlyCondoFee': '330'}]","['BARBECUE_GRILL', 'ELEVATOR', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GREEN_SPACE', 'PARTY_HALL', 'SPORTS_COURT']",0
0,2679264488,['60'],2023-12-27T16:43:41.402Z,"{'lon': -46.604826, 'lat': -23.509255}",[1],[1],[1],[3],"[{'yearlyIptu': '1', 'price': '319300', 'businessType': 'SALE', 'monthlyCondoFee': '400'}]","['BARBECUE_GRILL', 'ELEVATOR', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'PLAYGROUND', 'GREEN_SPACE', 'PARTY_HALL', 'SPORTS_COURT', 'ADULT_GAME_ROOM']",0
0,2644151170,['105'],2023-07-14T00:07:47.192Z,"{'lon': -46.691059, 'lat': -23.502188}",[2],[1],[3],[3],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '4337'}, 'yearlyIptu': '390', 'price': '2800', 'businessType': 'RENTAL', 'monthlyCondoFee': '1537'}, {'yearlyIptu': '390', 'price': '890000', 'businessType': 'SALE', 'monthlyCondoFee': '1537'}]",['SEA_VIEW'],6
0,2648991370,['79'],2023-08-10T19:12:40.152Z,"{'lon': -46.740317, 'lat': -23.631721}",[1],[2],[3],[2],"[{'yearlyIptu': '0', 'price': '950000', 'businessType': 'SALE', 'monthlyCondoFee': '740'}]","['BARBECUE_GRILL', 'KITCHEN', 'POOL']",0
0,2565972582,['108'],2022-06-08T20:28:47.295Z,"{'lon': -46.654995, 'lat': -23.565681}",[1],[1],[3],[3],"[{'yearlyIptu': '440', 'price': '950000', 'businessType': 'SALE', 'monthlyCondoFee': '2250'}]",['GYM'],2
0,2583430669,['33'],2022-10-05T04:20:30.316Z,"{'lon': -46.55057, 'lat': -23.555441}",[0],[0],[1],[2],"[{'yearlyIptu': '0', 'price': '220000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]",['KITCHEN'],0
0,2537809182,['250'],2021-10-12T20:46:09.961Z,"{'lon': -46.703622, 'lat': -23.536806}",[3],[3],[6],[3],"[{'yearlyIptu': '1199', 'price': '3188000', 'businessType': 'SALE', 'monthlyCondoFee': '1800'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'GAMES_ROOM']",8
0,2673806294,['34'],2023-12-05T01:41:15.620Z,"{'lon': -46.476182, 'lat': -23.557835}",[1],[0],[1],[2],"[{'rentalInfo': {'period': 'MONTHLY', 'warranties': [], 'monthlyRentalTotalPrice': '1550'}, 'yearlyIptu': '80', 'price': '1400', 'businessType': 'RENTAL', 'monthlyCondoFee': '150'}, {'yearlyIptu': '80', 'price': '289000', 'businessType': 'SALE', 'monthlyCondoFee': '150'}]",[],0
0,2679257655,['54'],2023-12-27T16:41:22.404Z,"{'lon': -46.568595, 'lat': -23.513576}",[1],[0],[1],[2],"[{'yearlyIptu': '415', 'price': '294790', 'businessType': 'SALE', 'monthlyCondoFee': '415'}]",['PETS_ALLOWED'],0
0,2585707716,['61'],2022-10-18T22:17:31.617Z,"{'lon': -46.688833, 'lat': -23.625944}",[1],[2],[2],[2],"[{'yearlyIptu': '0', 'price': '1116000', 'businessType': 'SALE', 'monthlyCondoFee': '0'}]","['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'GYM', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'GAMES_ROOM', 'SAUNA', 'SPA']",21
0,2634584653,['26'],2023-05-25T05:04:41.034Z,"{'lon': -46.601174, 'lat': -23.482101}",[0],[0],[1],[1],"[{'yearlyIptu': '50', 'price': '320000', 'businessType': 'SALE', 'monthlyCondoFee': '450'}]","['POOL', 'GYM', 'PETS_ALLOWED', 'PARTY_HALL', 'LAUNDRY', 'NEAR_PUBLIC_TRANSPORT']",0
0,2661291889,['69'],2023-10-10T23:01:23.138Z,"{'lon': -46.690929, 'lat': -23.627569}",[1],[1],[1],[1],"[{'yearlyIptu': '230', 'price': '900000', 'businessType': 'SALE', 'monthlyCondoFee': '622'}]","['POOL', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARAGE', 'AIR_CONDITIONING', 'PARTY_HALL', 'LAUNDRY', 'SAUNA']",0
0,2645344564,['74'],2023-07-20T01:17:27.639Z,"{'lon': -46.543792, 'lat': -23.567186}",[2],[1],[2],[3],"[{'yearlyIptu': '2600', 'price': '795000', 'businessType': 'SALE', 'monthlyCondoFee': '630'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'SERVICE_AREA', 'SPORTS_COURT', 'KITCHEN', 'INTERCOM']",0
0,2623650116,['130'],2023-04-06T11:37:13.744Z,"{'lon': -46.735911, 'lat': -23.624524}",[2],[1],[2],[3],"[{'yearlyIptu': '0', 'price': '774000', 'businessType': 'SALE', 'monthlyCondoFee': '1600'}]","['ADULT_GAME_ROOM', 'ELEVATOR', 'PLAYGROUND', 'BARBECUE_GRILL', 'PARTY_HALL']",0
0,2665527882,['38'],2023-10-28T21:31:11.939Z,"{'lon': -46.627719, 'lat': -23.477674}",[1],[0],[1],[2],"[{'yearlyIptu': '7800', 'price': '397600', 'businessType': 'SALE', 'monthlyCondoFee': '600'}]",[],3
0,2649311175,['150'],2023-08-12T09:04:59.659Z,"{'lon': -46.672103, 'lat': -23.602021}",[2],[3],[5],[3],"[{'yearlyIptu': '0', 'price': '3645400', 'businessType': 'SALE'}]","['BARBECUE_GRILL', 'ELEVATOR', 'PLAYGROUND', 'PARTY_HALL', 'GARDEN']",0
0,2595665413,['62'],2022-11-26T13:55:55.392Z,"{'lon': -46.730706, 'lat': -23.524814}",[1],[],[2],[2],"[{'yearlyIptu': '130', 'price': '830000', 'businessType': 'SALE', 'monthlyCondoFee': '940'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'GAMES_ROOM', 'ELECTRONIC_GATE']",0
0,2669252394,['158'],2023-11-14T06:57:13.738Z,"{'lon': -46.683758, 'lat': -23.534292}",[3],[3],[4],[4],"[{'yearlyIptu': '1282', 'price': '2490000', 'businessType': 'SALE', 'monthlyCondoFee': '2913'}]","['POOL', 'BARBECUE_GRILL', 'GATED_COMMUNITY', 'GYM', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'SPORTS_COURT', 'TENNIS_COURT', 'ELECTRIC_GENERATOR', 'LAUNDRY', 'HOME_CINEMA', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM', 'MASSAGE_ROOM', 'HIKING_TRAIL', 'SPA', 'SQUASH']",0
0,2591307101,['100'],2022-11-09T14:50:16.895Z,None,[2],[1],[3],[3],"[{'yearlyIptu': '430', 'price': '1180000', 'businessType': 'SALE', 'monthlyCondoFee': '1600'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'RECREATION_AREA', 'TREE_CLIMBING', 'POOL_BAR', 'TOYS_PLACE', 'SECURITY_CAMERA', 'DECK', 'SAUNA', 'SPA', 'DISABLED_ACCESS', 'COWORKING', 'GAMES_ROOM']",10
0,2677072302,['98'],2023-12-17T13:53:41.923Z,"{'lon': -46.642178, 'lat': -23.578789}",[2],[2],[3],[2],"[{'yearlyIptu': '360', 'price': '2490000', 'businessType': 'SALE', 'monthlyCondoFee': '1400'}]","['POOL', 'FURNISHED', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'PLAYGROUND', 'GOURMET_BALCONY', 'BARBECUE_BALCONY', 'CHILDRENS_POOL', 'PARTY_HALL', 'BICYCLES_PLACE', 'CONCIERGE_24H', 'RECREATION_AREA', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'INTERNET_ACCESS', 'CLOSET', 'AMERICAN_KITCHEN', 'TOYS_PLACE', 'ADULT_POOL', 'DISABLED_ACCESS', 'COWORKING', 'ELECTRONIC_GATE', 'GAMES_ROOM', 'SAUNA', 'SPA', 'BATHTUB', 'BLINDEX_BOX', 'CORNER_PROPERTY']",14
0,2647815585,['330'],2023-08-03T05:42:55.826Z,"{'lon': -46.701566, 'lat': -23.648123}",[4],[4],[6],[4],"[{'yearlyIptu': '1100', 'price': '2200000', 'businessType': 'SALE', 'monthlyCondoFee': '2200'}]","['POOL', 'GATED_COMMUNITY', 'GARDEN', 'PLAYGROUND', 'PARTY_HALL', 'KITCHEN_CABINETS', 'ARMORED_SECURITY_CABIN', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM']",0
0,2673358881,['89'],2023-12-01T15:19:56.013Z,"{'lon': -46.551172, 'lat': -23.537201}",[2],[0],[1],[3],"[{'yearlyIptu': '0', 'price': '740000', 'businessType': 'SALE', 'monthlyCondoFee': '600'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'BALCONY', 'PETS_ALLOWED', 'SERVICE_AREA', 'SPORTS_COURT', 'KITCHEN', 'INTERCOM']",0
0,2619150693,['83'],2023-03-17T01:35:58.691Z,"{'lon': -46.697368, 'lat': -23.620351}",[1],[1],[3],[2],"[{'yearlyIptu': '120', 'price': '1450000', 'businessType': 'SALE', 'monthlyCondoFee': '1285'}]","['FURNISHED', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'GARAGE', 'PARTY_HALL', 'DEPOSIT', 'SECURITY_24_HOURS', 'ADULT_GAME_ROOM', 'SAUNA']",0
0,2601036289,['50'],2022-12-22T08:57:00.619Z,"{'lon': -46.655183, 'lat': -23.551217}",[1],[0],[1],[1],"[{'yearlyIptu': '130', 'price': '820000', 'businessType': 'SALE', 'monthlyCondoFee': '600'}]","['POOL', 'BARBECUE_GRILL', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GOURMET_SPACE', 'AIR_CONDITIONING', 'GARDEN', 'SERVICE_AREA', 'PARTY_HALL', 'NEAR_ACCESS_ROADS', 'BICYCLES_PLACE', 'BUILTIN_WARDROBE', 'ELECTRIC_GENERATOR', 'INTERCOM', 'LAUNDRY', 'WATCHMAN', 'SAUNA', 'DISABLED_ACCESS', 'SECURITY_24_HOURS']",0
0,2570489803,['121'],2022-07-07T19:57:49.221Z,"{'lon': -46.685001, 'lat': -23.594508}",[2],[1],[3],[2],"[{'yearlyIptu': '499', 'price': '1280000', 'businessType': 'SALE', 'monthlyCondoFee': '1500'}]","['FURNISHED', 'ELEVATOR', 'GATED_COMMUNITY', 'BALCONY', 'GYM', 'PETS_ALLOWED', 'GARDEN', 'SERVICE_AREA', 'GOURMET_BALCONY', 'PARTY_HALL', 'SPORTS_COURT', 'CONCIERGE_24H', 'BUILTIN_WARDROBE', 'BEDROOM_WARDROBE', 'KITCHEN_CABINETS', 'BATHROOM_CABINETS', 'INTERNET_ACCESS', 'CLOSET', 'AMERICAN_KITCHEN', 'ELECTRONIC_GATE', 'EMPLOYEE_DEPENDENCY']",16
